@relation Notes
@attribute 'HWRatio' numeric
@attribute 'BRatio' numeric
@attribute 'VV33' numeric
@attribute 'VV66' numeric
@attribute 'HV20' numeric
@attribute 'HV40' numeric
@attribute 'HV60' numeric
@attribute 'HV80' numeric
@attribute 'Type' { 'semibreve whole-note', 'minim half-note', 'crotchet quarter-note', 'quarter eighth-note'}
@data
3.0588235294117645,0.36085972850678730,1,1,1,1,1,1,'crotchet quarter-note'
3.0588235294117645,0.32466063348416290,1,1,1,1,1,1,'crotchet quarter-note'
3.0588235294117645,0.35067873303167420,1,1,1,1,1,1,'crotchet quarter-note'
2.9166666666666665,0.25000000000000000,2,2,1,1,1,2,'minim half-note'
3.0869565217391304,0.25352112676056340,2,2,1,1,1,2,'minim half-note'
2.9565217391304346,0.20971867007672634,2,2,2,1,1,1,'minim half-note'
2.9230769230769230,0.24853801169590642,2,2,1,1,1,2,'minim half-note'
2.9487179487179490,0.26086956521739130,2,2,1,1,1,2,'minim half-note'
2.9375000000000000,0.23969414893617022,2,2,1,1,1,2,'minim half-note'
2.8787878787878790,0.22647527910685805,2,2,1,1,1,2,'minim half-note'
2.9687500000000000,0.23421052631578948,2,2,1,1,1,2,'minim half-note'
2.9090909090909090,0.23232323232323232,2,2,1,1,1,2,'minim half-note'
2.9696969696969697,0.23283858998144713,2,2,1,1,1,2,'minim half-note'
3.0000000000000000,0.23958333333333334,2,2,1,1,1,2,'minim half-note'
2.7647058823529410,0.24530663329161450,2,2,1,1,1,2,'minim half-note'
2.9375000000000000,0.25398936170212766,2,2,1,1,1,2,'minim half-note'
3.1333333333333333,0.24397163120567375,2,2,1,1,1,2,'minim half-note'
3.0000000000000000,0.23437500000000000,2,2,1,1,1,1,'minim half-note'
3.0000000000000000,0.24479166666666666,2,2,1,1,1,2,'minim half-note'
2.8823529411764706,0.23289315726290516,2,2,1,1,1,1,'minim half-note'
2.9411764705882355,0.26000000000000000,2,2,1,1,1,2,'minim half-note'
3.1250000000000000,0.26000000000000000,2,2,1,1,1,2,'minim half-note'
2.9411764705882355,0.25411764705882350,2,2,1,1,1,2,'minim half-note'
2.7647058823529410,0.22653316645807260,2,2,1,1,1,2,'minim half-note'
3.0714285714285716,0.23421926910299004,2,2,1,1,1,1,'minim half-note'
3.1428571428571430,0.23863636363636365,2,2,1,1,1,2,'minim half-note'
3.0000000000000000,0.23046875000000000,2,2,1,1,1,1,'minim half-note'
3.2000000000000000,0.23611111111111110,2,2,1,1,1,1,'minim half-note'
0.6666666666666666,0.61000000000000000,2,2,2,2,2,2,'semibreve whole-note'
0.6562500000000000,0.61607142857142860,2,2,2,2,2,2,'semibreve whole-note'
0.5714285714285714,0.53968253968253970,2,2,2,2,2,2,'semibreve whole-note'
0.6500000000000000,0.58076923076923080,2,2,1,2,2,2,'semibreve whole-note'
0.6666666666666666,0.56802721088435370,2,2,2,2,2,2,'semibreve whole-note'
0.6363636363636364,0.58766233766233770,2,2,2,2,2,2,'semibreve whole-note'
0.6818181818181818,0.56363636363636360,2,2,2,2,2,2,'semibreve whole-note'
0.6521739130434783,0.59130434782608700,2,2,2,2,2,2,'semibreve whole-note'
0.6666666666666666,0.58503401360544220,2,2,2,2,2,2,'semibreve whole-note'
0.6111111111111112,0.57070707070707070,2,2,2,2,2,2,'semibreve whole-note'
0.6666666666666666,0.58593750000000000,2,2,2,2,2,2,'semibreve whole-note'
0.6250000000000000,0.59444444444444440,2,2,2,2,2,1,'semibreve whole-note'
0.6666666666666666,0.57812500000000000,2,2,2,2,2,2,'semibreve whole-note'
0.6521739130434783,0.61159420289855070,2,2,2,2,2,1,'semibreve whole-note'
0.7272727272727273,0.57670454545454540,2,2,2,2,2,2,'semibreve whole-note'
0.6818181818181818,0.59393939393939400,2,2,2,2,2,1,'semibreve whole-note'
0.6956521739130435,0.58967391304347830,2,2,2,2,2,2,'semibreve whole-note'
0.6818181818181818,0.59090909090909090,2,2,2,2,2,1,'semibreve whole-note'
0.6818181818181818,0.62121212121212120,2,2,2,2,2,2,'semibreve whole-note'
0.6363636363636364,0.58441558441558440,2,2,2,2,2,2,'semibreve whole-note'
0.6363636363636364,0.57467532467532470,2,2,2,2,2,2,'semibreve whole-note'
0.6363636363636364,0.59740259740259740,2,2,1,2,2,2,'semibreve whole-note'
0.6818181818181818,0.58787878787878790,2,2,2,2,2,2,'semibreve whole-note'
0.5000000000000000,0.69008264462809920,2,2,2,2,2,2,'semibreve whole-note'
0.5600000000000000,0.65428571428571420,2,2,2,2,2,2,'semibreve whole-note'
3.0769230769230770,0.50384615384615380,2,2,1,2,2,1,'quarter eighth-note'
3.0769230769230770,0.51538461538461530,2,2,1,2,2,1,'quarter eighth-note'
3.3333333333333335,0.48958333333333330,2,3,1,2,2,1,'quarter eighth-note'
3.0769230769230770,0.46346153846153850,2,3,1,3,3,1,'quarter eighth-note'
3.1538461538461537,0.48780487804878050,2,2,1,2,2,1,'quarter eighth-note'
3.4166666666666665,0.52235772357723580,2,2,1,2,2,1,'quarter eighth-note'
3.4166666666666665,0.53252032520325200,2,3,1,2,2,1,'quarter eighth-note'
3.4166666666666665,0.51422764227642280,2,2,1,2,2,1,'quarter eighth-note'
3.0769230769230770,0.49038461538461536,2,3,1,2,2,1,'quarter eighth-note'
3.0000000000000000,0.49112426035502960,2,3,1,2,2,2,'quarter eighth-note'
1.7826086956521738,0.30222693531283140,1,1,1,2,2,1,'quarter eighth-note'
1.8636363636363635,0.30820399113082040,1,1,1,2,2,1,'quarter eighth-note'
1.7619047619047619,0.29601029601029600,1,1,1,2,2,1,'quarter eighth-note'
1.7272727272727273,0.30741626794258375,1,1,1,2,2,1,'quarter eighth-note'
1.8095238095238095,0.30200501253132833,1,1,1,2,2,2,'quarter eighth-note'
1.7727272727272727,0.30303030303030304,1,1,1,2,2,2,'quarter eighth-note'
3.1666666666666665,0.47149122807017546,2,3,1,2,2,1,'quarter eighth-note'
3.2500000000000000,0.49145299145299143,2,2,1,2,2,1,'quarter eighth-note'
3.5454545454545454,0.51981351981351990,2,2,1,2,2,1,'quarter eighth-note'
3.1666666666666665,0.50000000000000000,2,3,1,2,2,1,'quarter eighth-note'
3.2500000000000000,0.49786324786324787,2,3,1,2,2,1,'quarter eighth-note'
3.3333333333333335,0.53125000000000000,2,2,1,2,2,1,'quarter eighth-note'
3.4166666666666665,0.50203252032520330,2,2,1,2,2,1,'quarter eighth-note'
3.0769230769230770,0.46538461538461540,2,3,1,2,2,1,'quarter eighth-note'
3.3333333333333335,0.51041666666666660,2,3,1,2,2,1,'quarter eighth-note'
